"item_id","root_name","disease_id","disease_name","articles_count","category","calculated_dw","article_number","title","authors","pubmed","PMID","doi","DOI","pmc","PMCID","pubtypes","rate"
"855","apples",38,"Hyperlipidemias",2,"ready",6,1,"Calcium-D-glucarate.","","https://pubmed.ncbi.nlm.nih.gov/12197785/","12197785","No DOI available",,"No PMC available",,"Journal Article, Review",2
"855","apples",38,"Hyperlipidemias",2,"ready",6,2,"Novel quercetin-3-O-glucoside eicosapentaenoic acid ester ameliorates inflammation and hyperlipidemia.","Sekhon-Loodu S, Ziaullah Z, Rupasinghe HP, Wang Y, Kulka M, Shahidi F","https://pubmed.ncbi.nlm.nih.gov/26165697/","26165697","https://doi.org/10.1007/s10787-015-0237-0","10.1007/s10787-015-0237-0","No PMC available",,"Journal Article, Research Support, Non-U.S. Gov't",0
