"item_id","root_name","disease_id","disease_name","articles_count","category","calculated_dw","article_number","title","authors","pubmed","PMID","doi","DOI","pmc","PMCID","pubtypes","rate"
"1","Blackberry",75,"Gastritis",2,"ready",12,1,"Ellagitannins from Rubus berries for the control of gastric inflammation: in vitro and in vivo studies.","Sangiovanni E, Vrhovsek U, Rossoni G, Colombo E, Brunelli C, Brembati L, Trivulzio S, Gasperotti M, Mattivi F, Bosisio E, Dell'Agli M","https://pubmed.ncbi.nlm.nih.gov/23940786/","23940786","https://doi.org/10.1371/journal.pone.0071762","10.1371/journal.pone.0071762","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3733869/","PMC3733869","Comparative Study, Journal Article, Research Support, Non-U.S. Gov't",3
"1","Blackberry",75,"Gastritis",2,"ready",12,2,"Gastroprotective Effects of Plants Extracts on Gastric Mucosal Injury in Experimental Sprague-Dawley Rats.","Park JU, Kang JH, Rahman MAA, Hussain A, Cho JS, Lee YI","https://pubmed.ncbi.nlm.nih.gov/30906783/","30906783","https://doi.org/10.1155/2019/8759708","10.1155/2019/8759708","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6398063/","PMC6398063","Journal Article, Retracted Publication",1
